algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[qlearn],0.484016,0.9990311769727823,1.7836720598998856,real,2,30,1000000,3,0.0,uniform
qlearning_balancer[lru],0.835446,0.8951267210910209,18.89539881585609,real,2,30,1000000,3,0.0,uniform
qlearning_balancer[oracle],0.847139,0.8578067064300526,22.153253426177002,real,2,30,1000000,3,0.0,uniform
qlearning_balancer[nocache],0.0,0.9680097830536278,10.303253942871171,real,2,30,1000000,3,0.0,uniform
Optimal_QLRU,0.875405,0.9999407606537103,0.44099335869094164,real,2,30,1000000,6,0.0,uniform
qlearning_balancer[qlearn],0.49493,0.9977766877415245,2.7026133875111085,real,2,30,1000000,6,0.0,uniform
qlearning_balancer[lru],0.83561,0.998892465456221,1.9071351531918888,real,2,30,1000000,6,0.0,uniform
qlearning_balancer[oracle],0.847276,0.9981088035021622,2.492458547865607,real,2,30,1000000,6,0.0,uniform
qlearning_balancer[nocache],0.0,0.9456215567117363,13.485063008418038,real,2,30,1000000,6,0.0,uniform
Optimal_QLRU,0.880201,0.9999813762723412,0.2472619480688857,real,2,30,1000000,7,0.0,uniform
qlearning_balancer[qlearn],0.444434,0.9979503518899757,2.5948410257153536,real,2,30,1000000,7,0.0,uniform
qlearning_balancer[lru],0.835679,0.8280067291942359,24.501729761166217,real,2,30,1000000,7,0.0,uniform
qlearning_balancer[oracle],0.847944,0.8620353231185865,21.804204316021508,real,2,30,1000000,7,0.0,uniform
qlearning_balancer[nocache],0.0,0.9898361962044555,5.786143584615331,real,2,30,1000000,7,0.0,uniform
Optimal_QLRU,0.871005,0.9993706876536221,1.4374783754953024,real,2,30,1000000,9,0.0,uniform
qlearning_balancer[qlearn],0.447141,0.999973818083533,0.29317385926642636,real,2,30,1000000,9,0.0,uniform
qlearning_balancer[lru],0.835351,0.8797664121839972,20.28848499485394,real,2,30,1000000,9,0.0,uniform
qlearning_balancer[oracle],0.845966,0.9456854034961907,13.476994749953244,real,2,30,1000000,9,0.0,uniform
qlearning_balancer[nocache],0.0,0.9991393468343311,1.6811212331912164,real,2,30,1000000,9,0.0,uniform
Optimal_QLRU,0.878646,0.9999025542007275,0.5656024045247898,real,2,30,1000000,10,0.0,uniform
qlearning_balancer[qlearn],0.574426,0.987677044681768,6.373472149898467,real,2,30,1000000,10,0.0,uniform
qlearning_balancer[lru],0.83452,0.9998280207849213,0.7514032388295567,real,2,30,1000000,10,0.0,uniform
qlearning_balancer[oracle],0.846702,0.9965951561701318,3.345168433472605,real,2,30,1000000,10,0.0,uniform
