algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,skew_mode,exclude_top_k,workload_mode
qlearning_balancer[lru],0.203,0.999929027421981,0.4826952889294604,irm,2,1000,10000,21,0.0,index,1000,uniform
qlearning_balancer[oracle],0.203,0.9994719161336034,1.3167772467161065,irm,2,1000,10000,21,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9967105823925532,3.2879145529316043,irm,2,1000,10000,21,0.0,index,1000,uniform
Optimal_QLRU,0.0542,0.9989679515083726,1.8409729807470359,irm,2,1000,10000,24,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.0958,0.9937546437531617,4.532672419567193,irm,2,1000,10000,24,0.0,index,1000,uniform
qlearning_balancer[lru],0.1982,0.997307360345244,2.974451168912947,irm,2,1000,10000,24,0.0,index,1000,uniform
qlearning_balancer[oracle],0.1993,0.9949166093707246,4.088537733480908,irm,2,1000,10000,24,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.994790203632208,4.139146774423869,irm,2,1000,10000,24,0.0,index,1000,uniform
Optimal_QLRU,0.0345,0.9975447323019727,2.8402066237402885,irm,2,1000,10000,19,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.144,0.9958191753329596,3.7072911371983865,irm,2,1000,10000,19,0.0,index,1000,uniform
qlearning_balancer[lru],0.1915,0.9953323327741238,3.9175181046338157,irm,2,1000,10000,19,0.0,index,1000,uniform
qlearning_balancer[oracle],0.1896,0.9937584878548458,4.531274327620657,irm,2,1000,10000,19,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9966515419422993,3.317322785276834,irm,2,1000,10000,19,0.0,index,1000,uniform
Optimal_QLRU,0.0527,0.9996350582468693,1.0946135712516982,irm,2,1000,10000,28,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.1182,0.9844935022907412,7.153331087261675,irm,2,1000,10000,28,0.0,index,1000,uniform
qlearning_balancer[lru],0.1941,0.9852650619355117,6.972188975219415,irm,2,1000,10000,28,0.0,index,1000,uniform
qlearning_balancer[oracle],0.1981,0.988874460953382,6.054687910471774,irm,2,1000,10000,28,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9816552994923387,7.784214630410201,irm,2,1000,10000,28,0.0,index,1000,uniform
Optimal_QLRU,0.0231,0.9996178793298935,1.1200839146438168,irm,2,1000,10000,22,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.0733,0.9946236518960144,4.204905548874272,irm,2,1000,10000,22,0.0,index,1000,uniform
qlearning_balancer[lru],0.1929,0.9925585864059385,4.948692370481351,irm,2,1000,10000,22,0.0,index,1000,uniform
qlearning_balancer[oracle],0.1949,0.9949977823861081,4.0557078325181415,irm,2,1000,10000,22,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9882784144764126,6.215383343893449,irm,2,1000,10000,22,0.0,index,1000,uniform
Optimal_QLRU,0.0317,0.9999869349658006,0.20709940613300637,irm,2,1000,10000,23,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.1253,0.9931029225490464,4.763823673928767,irm,2,1000,10000,23,0.0,index,1000,uniform
qlearning_balancer[lru],0.199,0.9921827163495502,5.072452986151792,irm,2,1000,10000,23,0.0,index,1000,uniform
qlearning_balancer[oracle],0.1979,0.986771715725825,6.604448614970247,irm,2,1000,10000,23,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9940856042136856,4.4106932394382055,irm,2,1000,10000,23,0.0,index,1000,uniform
Optimal_QLRU,0.0656,0.9999934028864571,0.14716349362261652,irm,2,3000,10000,1,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1285,0.9887147441768587,6.098156868907632,irm,2,3000,10000,1,0.0,index,3000,uniform
qlearning_balancer[lru],0.2756,0.996095790333518,3.582384524593005,irm,2,3000,10000,1,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2511,0.9993063455426885,1.509191825644161,irm,2,3000,10000,1,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9976272973352907,2.792004943863869,irm,2,3000,10000,1,0.0,index,3000,uniform
Optimal_QLRU,0.0393,0.9976224136326438,2.794879119192065,irm,2,1000,10000,25,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.1529,0.9937500688260512,4.534335754122851,irm,2,1000,10000,25,0.0,index,1000,uniform
qlearning_balancer[lru],0.2024,0.9914621321969223,5.301726020222572,irm,2,1000,10000,25,0.0,index,1000,uniform
qlearning_balancer[oracle],0.2034,0.9949234213349445,4.085792749999027,irm,2,1000,10000,25,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9912217464991241,5.376060381221891,irm,2,1000,10000,25,0.0,index,1000,uniform
Optimal_QLRU,0.0135,0.9996484423350414,1.074351434130752,irm,2,1000,10000,26,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.12,0.9928746164483131,4.842212685362361,irm,2,1000,10000,26,0.0,index,1000,uniform
qlearning_balancer[lru],0.194,0.9937197033099745,4.545360633994141,irm,2,1000,10000,26,0.0,index,1000,uniform
qlearning_balancer[oracle],0.1956,0.9946138809725348,4.208731672933877,irm,2,1000,10000,26,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9998296934320544,0.7477400779104524,irm,2,1000,10000,26,0.0,index,1000,uniform
Optimal_QLRU,0.0622,0.999999954518004,0.012219189299234627,irm,2,3000,10000,2,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.189,0.9999046579457626,0.5594635364347336,irm,2,3000,10000,2,0.0,index,3000,uniform
qlearning_balancer[lru],0.2737,0.9999962927857436,0.11031809253457144,irm,2,3000,10000,2,0.0,index,3000,uniform
qlearning_balancer[oracle],0.24,0.9965846943288744,3.350309588435558,irm,2,3000,10000,2,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9980814770632824,2.5104125385703817,irm,2,3000,10000,2,0.0,index,3000,uniform
Optimal_QLRU,0.0831,0.9991653869266208,1.6554865391191917,irm,2,1000,10000,27,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.1145,0.9992101003574032,1.6105187394172744,irm,2,1000,10000,27,0.0,index,1000,uniform
qlearning_balancer[lru],0.1971,0.9999272383391068,0.48874148175167187,irm,2,1000,10000,27,0.0,index,1000,uniform
qlearning_balancer[oracle],0.2033,0.9999911824000056,0.17013688116678757,irm,2,1000,10000,27,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9967714192672158,3.2573350117739523,irm,2,1000,10000,27,0.0,index,1000,uniform
Optimal_QLRU,0.0431,0.9990504925840443,1.7657961456771072,irm,2,1000,10000,29,0.0,index,1000,uniform
qlearning_balancer[qlearn],0.1656,0.99996060665646,0.35961426067632757,irm,2,1000,10000,29,0.0,index,1000,uniform
qlearning_balancer[lru],0.1977,0.9998449677630183,0.713419312143291,irm,2,1000,10000,29,0.0,index,1000,uniform
qlearning_balancer[oracle],0.201,0.9999885578865069,0.1938101805829479,irm,2,1000,10000,29,0.0,index,1000,uniform
qlearning_balancer[nocache],0.0,0.9995850110431951,1.167268981304414,irm,2,1000,10000,29,0.0,index,1000,uniform
Optimal_QLRU,0.0493,0.9999893675883599,0.1868268507304089,irm,2,3000,10000,3,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.2176,0.9957746569198347,3.727004667904341,irm,2,3000,10000,3,0.0,index,3000,uniform
qlearning_balancer[lru],0.2824,0.9912605837374756,5.364119719140625,irm,2,3000,10000,3,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2527,0.9978282827199233,2.6710474021598327,irm,2,3000,10000,3,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9975909429793045,2.813330145417003,irm,2,3000,10000,3,0.0,index,3000,uniform
Optimal_QLRU,0.0623,0.9999990787939388,0.05499219977137065,irm,2,3000,10000,0,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1095,0.9999200898292425,0.5121880552027916,irm,2,3000,10000,0,0.0,index,3000,uniform
qlearning_balancer[lru],0.2786,0.9997188255748654,0.960795354447045,irm,2,3000,10000,0,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2485,0.9998645775298896,0.6667726856479745,irm,2,3000,10000,0,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9987845606507879,1.9979163190137657,irm,2,3000,10000,0,0.0,index,3000,uniform
Optimal_QLRU,0.0365,0.9990886471333092,1.7299434326586411,irm,2,3000,10000,5,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1441,0.9820429253517463,7.701030556644247,irm,2,3000,10000,5,0.0,index,3000,uniform
qlearning_balancer[lru],0.2819,0.9693902936766583,10.076114951198429,irm,2,3000,10000,5,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2524,0.9885662131698943,6.138309393364971,irm,2,3000,10000,5,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9935147552390315,4.619089274746978,irm,2,3000,10000,5,0.0,index,3000,uniform
Optimal_QLRU,0.0367,0.9994052229278317,1.3974709944993426,irm,2,3000,10000,4,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1462,0.9809884167708928,7.925333997640832,irm,2,3000,10000,4,0.0,index,3000,uniform
qlearning_balancer[lru],0.2713,0.9858786741319633,6.824767166655299,irm,2,3000,10000,4,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2388,0.9864251032001554,6.690805607722082,irm,2,3000,10000,4,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9877329313120696,6.35894358434277,irm,2,3000,10000,4,0.0,index,3000,uniform
Optimal_QLRU,0.0355,0.9999294763234895,0.48116630775904984,irm,2,3000,10000,8,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1012,0.9984244282792822,2.2748660567546337,irm,2,3000,10000,8,0.0,index,3000,uniform
qlearning_balancer[lru],0.2695,0.9998602692057458,0.6772964679715062,irm,2,3000,10000,8,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2341,0.9983637852449568,2.318255447962762,irm,2,3000,10000,8,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9943742111087834,4.301524479478743,irm,2,3000,10000,8,0.0,index,3000,uniform
Optimal_QLRU,0.0392,0.9988500749946386,1.9433036251299,irm,2,3000,10000,11,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1917,0.9894441774124723,5.89706213923968,irm,2,3000,10000,11,0.0,index,3000,uniform
qlearning_balancer[lru],0.2798,0.9968571436296451,3.213754143413263,irm,2,3000,10000,11,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2482,0.9993557548107904,1.45443684377112,irm,2,3000,10000,11,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9996464825690872,1.0773421223573725,irm,2,3000,10000,11,0.0,index,3000,uniform
Optimal_QLRU,0.0462,0.9989035644914591,1.897551505920726,irm,2,3000,10000,14,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1741,0.9788291481511212,8.366353920165313,irm,2,3000,10000,14,0.0,index,3000,uniform
qlearning_balancer[lru],0.2706,0.9868345235768432,6.5886813640439845,irm,2,3000,10000,14,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2367,0.9798470156620979,8.161348782399171,irm,2,3000,10000,14,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9714104417694143,9.734592524891772,irm,2,3000,10000,14,0.0,index,3000,uniform
Optimal_QLRU,0.0595,0.999936411686006,0.4568944580132404,irm,2,3000,10000,6,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1496,0.9998319769175406,0.7427099958559706,irm,2,3000,10000,6,0.0,index,3000,uniform
qlearning_balancer[lru],0.2813,0.9997730775482224,0.8631331418344311,irm,2,3000,10000,6,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2522,0.9992271369790893,1.5930516400633006,irm,2,3000,10000,6,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9999412726383657,0.43908351123381445,irm,2,3000,10000,6,0.0,index,3000,uniform
Optimal_QLRU,0.0581,0.9998757446670006,0.6386885721170196,irm,2,3000,10000,7,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.093,0.9998966583130307,0.5824623877093208,irm,2,3000,10000,7,0.0,index,3000,uniform
qlearning_balancer[lru],0.2744,0.9992173999531663,1.603057978395549,irm,2,3000,10000,7,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2493,0.9999410201698825,0.4400263259141092,irm,2,3000,10000,7,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9991061824532974,1.7132146850623262,irm,2,3000,10000,7,0.0,index,3000,uniform
Optimal_QLRU,0.0626,0.9999078288323611,0.5500812587765594,irm,2,3000,10000,16,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1898,0.9936413108178211,4.5737009498415135,irm,2,3000,10000,16,0.0,index,3000,uniform
qlearning_balancer[lru],0.2808,0.9973577472913177,2.9464647276584444,irm,2,3000,10000,16,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2465,0.9889984133685992,6.020739641966918,irm,2,3000,10000,16,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9997901367871914,0.8300533039777701,irm,2,3000,10000,16,0.0,index,3000,uniform
Optimal_QLRU,0.0185,0.9996293346475467,1.103164968238151,irm,2,3000,10000,9,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1262,0.9962205839848036,3.5245926000572547,irm,2,3000,10000,9,0.0,index,3000,uniform
qlearning_balancer[lru],0.2717,0.984556391317771,7.1387349379807254,irm,2,3000,10000,9,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2427,0.9911269035915049,5.405110644219314,irm,2,3000,10000,9,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9959149456183684,3.6645249554677877,irm,2,3000,10000,9,0.0,index,3000,uniform
Optimal_QLRU,0.0474,0.9998761953931993,0.6375290761732969,irm,2,3000,10000,10,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.0998,0.9995675694077222,1.191549648817812,irm,2,3000,10000,10,0.0,index,3000,uniform
qlearning_balancer[lru],0.2759,0.999895089836786,0.5868660787026745,irm,2,3000,10000,10,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2467,0.999994014051389,0.14018113040151872,irm,2,3000,10000,10,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9977244563080204,2.7341986761577064,irm,2,3000,10000,10,0.0,index,3000,uniform
Optimal_QLRU,0.0732,0.9992612320096314,1.5575075323664869,irm,2,3000,10000,12,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.137,0.9967888110675255,3.2485403787928564,irm,2,3000,10000,12,0.0,index,3000,uniform
qlearning_balancer[lru],0.2888,0.9996513022906887,1.069972023631581,irm,2,3000,10000,12,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2508,0.9932251839131604,4.721315116866836,irm,2,3000,10000,12,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9979276203352802,2.609200249748632,irm,2,3000,10000,12,0.0,index,3000,uniform
Optimal_QLRU,0.042,0.9989940438548811,1.8175442658611736,irm,2,3000,10000,13,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1553,0.9965315968281309,3.3762826035823434,irm,2,3000,10000,13,0.0,index,3000,uniform
qlearning_balancer[lru],0.2702,0.9954070700633982,3.885979912347872,irm,2,3000,10000,13,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2428,0.9993581151517451,1.4517694950152848,irm,2,3000,10000,13,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9983531729428483,2.3257653858272116,irm,2,3000,10000,13,0.0,index,3000,uniform
Optimal_QLRU,0.0196,0.999411032340401,1.3906280866193674,irm,2,3000,10000,15,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1891,0.9999922486067758,0.15951924224440234,irm,2,3000,10000,15,0.0,index,3000,uniform
qlearning_balancer[lru],0.2793,0.9998155860037138,0.7780955315151546,irm,2,3000,10000,15,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2514,0.9999863956696663,0.2113305101812749,irm,2,3000,10000,15,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9992267612860317,1.5934388885281594,irm,2,3000,10000,15,0.0,index,3000,uniform
Optimal_QLRU,0.0619,0.9992959645041021,1.52044558999275,irm,2,3000,10000,18,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1887,0.9955756383697378,3.813894784647084,irm,2,3000,10000,18,0.0,index,3000,uniform
qlearning_balancer[lru],0.2806,0.9926002940195641,4.934770184432801,irm,2,3000,10000,18,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2469,0.9861084891740709,6.768743166176268,irm,2,3000,10000,18,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9888702747654566,6.055831156913852,irm,2,3000,10000,18,0.0,index,3000,uniform
Optimal_QLRU,0.0345,0.9975447323019727,2.8402066237402885,irm,2,3000,10000,19,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1593,0.9997637889308839,0.8806226551645627,irm,2,3000,10000,19,0.0,index,3000,uniform
qlearning_balancer[lru],0.2687,0.9861191480923835,6.76613370500118,irm,2,3000,10000,19,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2367,0.9925154153494288,4.963062335720054,irm,2,3000,10000,19,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9966515419422993,3.317322785276834,irm,2,3000,10000,19,0.0,index,3000,uniform
Optimal_QLRU,0.0568,0.999993525412755,0.14579047291813174,irm,2,3000,10000,20,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1872,0.9898631066348543,5.778452487776333,irm,2,3000,10000,20,0.0,index,3000,uniform
qlearning_balancer[lru],0.2776,0.9956558742302059,3.779103340205366,irm,2,3000,10000,20,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2424,0.994223414978484,4.358903243781261,irm,2,3000,10000,20,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9847776026166586,7.087159320397612,irm,2,3000,10000,20,0.0,index,3000,uniform
Optimal_QLRU,0.0566,0.9999762253794479,0.2793708893954924,irm,2,3000,10000,17,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.15,0.9913873026184156,5.324975480303588,irm,2,3000,10000,17,0.0,index,3000,uniform
qlearning_balancer[lru],0.2813,0.9766597836482217,8.787779261210565,irm,2,3000,10000,17,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2469,0.9813515972705608,7.848787921395621,irm,2,3000,10000,17,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9946150547140088,4.208272238660335,irm,2,3000,10000,17,0.0,index,3000,uniform
Optimal_QLRU,0.0317,0.9999869349658006,0.20709940613300637,irm,2,3000,10000,23,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1489,0.9827333633734018,7.550649254911232,irm,2,3000,10000,23,0.0,index,3000,uniform
qlearning_balancer[lru],0.2819,0.9857575812985855,6.8541062724448985,irm,2,3000,10000,23,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2498,0.98038416774109,8.051117543823901,irm,2,3000,10000,23,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9940856042136856,4.4106932394382055,irm,2,3000,10000,23,0.0,index,3000,uniform
Optimal_QLRU,0.0393,0.9976224136326438,2.794879119192065,irm,2,3000,10000,25,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1826,0.9927388656589063,4.8882324724652815,irm,2,3000,10000,25,0.0,index,3000,uniform
qlearning_balancer[lru],0.2805,0.9935991206468566,4.588881632681183,irm,2,3000,10000,25,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2516,0.9939320815988971,4.467686485689434,irm,2,3000,10000,25,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9912217464991241,5.376060381221891,irm,2,3000,10000,25,0.0,index,3000,uniform
Optimal_QLRU,0.0431,0.9990504925840443,1.7657961456771072,irm,2,3000,10000,29,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.163,0.9994004199965411,1.4031031872199482,irm,2,3000,10000,29,0.0,index,3000,uniform
qlearning_balancer[lru],0.2771,0.9990994475682636,1.7196590109872092,irm,2,3000,10000,29,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2476,0.9980658822888413,2.5206014331284528,irm,2,3000,10000,29,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9995850110431951,1.167268981304414,irm,2,3000,10000,29,0.0,index,3000,uniform
Optimal_QLRU,0.047,0.9996743660716216,1.033977360241827,irm,2,3000,10000,21,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1836,0.9812219338925532,7.876199762908263,irm,2,3000,10000,21,0.0,index,3000,uniform
qlearning_balancer[lru],0.2872,0.99922745770637,1.59272097356717,irm,2,3000,10000,21,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2511,0.9995111254685463,1.2669419926787322,irm,2,3000,10000,21,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9967105823925532,3.2879145529316043,irm,2,3000,10000,21,0.0,index,3000,uniform
Optimal_QLRU,0.0231,0.9996178793298935,1.1200839146438168,irm,2,3000,10000,22,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1109,0.990252035651527,5.666145405240065,irm,2,3000,10000,22,0.0,index,3000,uniform
qlearning_balancer[lru],0.2779,0.9914156742442743,5.316172279983262,irm,2,3000,10000,22,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2465,0.993098721994729,4.765277471401438,irm,2,3000,10000,22,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9882784144764126,6.215383343893449,irm,2,3000,10000,22,0.0,index,3000,uniform
Optimal_QLRU,0.0623,0.9999990787939388,0.05499219977137065,irm,2,10000,10000,0,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1095,0.9999200898292425,0.5121880552027916,irm,2,10000,10000,0,0.0,index,10000,uniform
qlearning_balancer[lru],0.3127,0.9963415200369287,3.467673011250961,irm,2,10000,10000,0,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2504,0.9999655869756086,0.33611395525002047,irm,2,10000,10000,0,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9987845606507879,1.9979163190137657,irm,2,10000,10000,0,0.0,index,10000,uniform
Optimal_QLRU,0.0542,0.9989679515083726,1.8409729807470359,irm,2,3000,10000,24,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1495,0.9944124051387657,4.2868704754145535,irm,2,3000,10000,24,0.0,index,3000,uniform
qlearning_balancer[lru],0.2728,0.9976120789194275,2.8009516505848517,irm,2,3000,10000,24,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2505,0.9974846067691241,2.874801181886588,irm,2,3000,10000,24,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.994790203632208,4.139146774423869,irm,2,3000,10000,24,0.0,index,3000,uniform
Optimal_QLRU,0.0135,0.9996484423350414,1.074351434130752,irm,2,3000,10000,26,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1651,0.9996757324731345,1.031805494237104,irm,2,3000,10000,26,0.0,index,3000,uniform
qlearning_balancer[lru],0.2788,0.9883308097698734,6.201421831754866,irm,2,3000,10000,26,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2476,0.994862034595918,4.110463737351547,irm,2,3000,10000,26,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9998296934320544,0.7477400779104524,irm,2,3000,10000,26,0.0,index,3000,uniform
Optimal_QLRU,0.0831,0.9991653869266208,1.6554865391191917,irm,2,3000,10000,27,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1271,0.9999439454074917,0.4289753030858559,irm,2,3000,10000,27,0.0,index,3000,uniform
qlearning_balancer[lru],0.2741,0.9997110731019765,0.9739519586676253,irm,2,3000,10000,27,0.0,index,3000,uniform
qlearning_balancer[oracle],0.2457,0.9999427025829655,0.4337048732354727,irm,2,3000,10000,27,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9967714192672158,3.2573350117739523,irm,2,3000,10000,27,0.0,index,3000,uniform
Optimal_QLRU,0.0493,0.9999893675883599,0.1868268507304089,irm,2,10000,10000,3,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.2199,0.989662748696854,5.835475594706949,irm,2,10000,10000,3,0.0,index,10000,uniform
qlearning_balancer[lru],0.3207,0.984014929181589,7.263464106788718,irm,2,10000,10000,3,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2545,0.9976377846045117,2.785822947001374,irm,2,10000,10000,3,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9975909429793045,2.813330145417003,irm,2,10000,10000,3,0.0,index,10000,uniform
Optimal_QLRU,0.0527,0.9996350582468693,1.0946135712516982,irm,2,3000,10000,28,0.0,index,3000,uniform
qlearning_balancer[qlearn],0.1247,0.9908300714961202,5.495049283100737,irm,2,3000,10000,28,0.0,index,3000,uniform
qlearning_balancer[lru],0.2752,0.9844294881144059,7.168158488713044,irm,2,3000,10000,28,0.0,index,3000,uniform
qlearning_balancer[oracle],0.249,0.9923704648476438,5.0110122817161145,irm,2,3000,10000,28,0.0,index,3000,uniform
qlearning_balancer[nocache],0.0,0.9816552994923387,7.784214630410201,irm,2,3000,10000,28,0.0,index,3000,uniform
Optimal_QLRU,0.0367,0.9994052229278317,1.3974709944993426,irm,2,10000,10000,4,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1484,0.9847708738626751,7.088733554929975,irm,2,10000,10000,4,0.0,index,10000,uniform
qlearning_balancer[lru],0.3075,0.9857614399246291,6.853173281596635,irm,2,10000,10000,4,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2415,0.9852524756277696,6.975180888209288,irm,2,10000,10000,4,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9877329313120696,6.35894358434277,irm,2,10000,10000,4,0.0,index,10000,uniform
Optimal_QLRU,0.0656,0.9999934028864571,0.14716349362261652,irm,2,10000,10000,1,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1285,0.9887147441768587,6.098156868907632,irm,2,10000,10000,1,0.0,index,10000,uniform
qlearning_balancer[lru],0.3123,0.9964457462163833,3.417861428665823,irm,2,10000,10000,1,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2531,0.9994224173131802,1.3771191939823066,irm,2,10000,10000,1,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9976272973352907,2.792004943863869,irm,2,10000,10000,1,0.0,index,10000,uniform
Optimal_QLRU,0.0365,0.9990886471333092,1.7299434326586411,irm,2,10000,10000,5,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.1441,0.9820429253517463,7.701030556644247,irm,2,10000,10000,5,0.0,index,10000,uniform
qlearning_balancer[lru],0.3177,0.9827837646387257,7.539556892376657,irm,2,10000,10000,5,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2542,0.986433109882737,6.688823131015112,irm,2,10000,10000,5,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9935147552390315,4.619089274746978,irm,2,10000,10000,5,0.0,index,10000,uniform
Optimal_QLRU,0.0355,0.9999294763234895,0.48116630775904984,irm,2,10000,10000,8,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.106,0.9999999855874898,0.006878479510561101,irm,2,10000,10000,8,0.0,index,10000,uniform
qlearning_balancer[lru],0.3058,0.9961747549343574,3.545924904238896,irm,2,10000,10000,8,0.0,index,10000,uniform
qlearning_balancer[oracle],0.2361,0.9992282456124535,1.5919083592533965,irm,2,10000,10000,8,0.0,index,10000,uniform
qlearning_balancer[nocache],0.0,0.9943742111087834,4.301524479478743,irm,2,10000,10000,8,0.0,index,10000,uniform
Optimal_QLRU,0.0622,0.999999954518004,0.012219189299234627,irm,2,10000,10000,2,0.0,index,10000,uniform
qlearning_balancer[qlearn],0.189,0.9999046579457626,0.5594635364347336,irm,2,10000,10000,2,0.0,index,10000,uniform
