algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
Optimal_QLRU,0.0846,0.9999480191377401,0.41309328427498465,irm,2,1000,10000,28,0.0,uniform
qlearning_balancer[qlearn],0.1356,0.9877021196656658,6.366957565390949,irm,2,1000,10000,28,0.0,uniform
qlearning_balancer[lru],0.1941,0.9803201640446351,8.064328961962975,irm,2,1000,10000,28,0.0,uniform
qlearning_balancer[oracle],0.1985,0.9853882476945732,6.942839563198973,irm,2,1000,10000,28,0.0,uniform
qlearning_balancer[nocache],0.0,0.9734368487654096,9.380028128267769,irm,2,1000,10000,28,0.0,uniform
Optimal_QLRU,0.0967,0.9978725324557397,2.643675922067989,irm,10,1000,10000,5,0.0,uniform
qlearning_balancer[qlearn],0.0861,0.8332708244888501,24.09964726880213,irm,10,1000,10000,5,0.0,uniform
qlearning_balancer[lru],0.2061,0.8485453375342084,22.90297399895197,irm,10,1000,10000,5,0.0,uniform
qlearning_balancer[oracle],0.134,0.8032610544827715,26.33077429496283,irm,10,1000,10000,5,0.0,uniform
qlearning_balancer[nocache],0.0,0.8587508358235523,22.0757014144965,irm,10,1000,10000,5,0.0,uniform
Optimal_QLRU,0.0899,0.996371111851853,3.4536032270405284,irm,10,1000,10000,8,0.0,uniform
qlearning_balancer[qlearn],0.1312,0.9114591759594947,17.310995945828815,irm,10,1000,10000,8,0.0,uniform
qlearning_balancer[lru],0.1896,0.9359791103611724,14.656499526460877,irm,10,1000,10000,8,0.0,uniform
qlearning_balancer[oracle],0.1308,0.916021377161997,16.845423168447,irm,10,1000,10000,8,0.0,uniform
qlearning_balancer[nocache],0.0,0.9067775310345627,17.777630382403544,irm,10,1000,10000,8,0.0,uniform
Optimal_QLRU,0.0766,0.9994429537470163,1.3524106734422872,irm,2,1000,10000,29,0.0,uniform
qlearning_balancer[qlearn],0.0784,0.9995415172581297,1.2269230354727092,irm,2,1000,10000,29,0.0,uniform
qlearning_balancer[lru],0.1977,0.9998346872046516,0.7366951889840775,irm,2,1000,10000,29,0.0,uniform
qlearning_balancer[oracle],0.1995,0.9999637739660845,0.3448543029138767,irm,2,1000,10000,29,0.0,uniform
qlearning_balancer[nocache],0.0,0.9999783360674148,0.2666814748566251,irm,2,1000,10000,29,0.0,uniform
Optimal_QLRU,0.0603,0.9972836031027692,2.9875560422095733,irm,10,1000,10000,0,0.0,uniform
qlearning_balancer[qlearn],0.1176,0.8304206498910137,24.3179666524092,irm,10,1000,10000,0,0.0,uniform
qlearning_balancer[lru],0.1976,0.8649243610910278,21.563143299538147,irm,10,1000,10000,0,0.0,uniform
qlearning_balancer[oracle],0.1409,0.8611539610104064,21.877321519308577,irm,10,1000,10000,0,0.0,uniform
qlearning_balancer[nocache],0.0,0.8525740961755225,22.579241235700703,irm,10,1000,10000,0,0.0,uniform
Optimal_QLRU,0.1039,0.9977199044320275,2.73693406224492,irm,10,1000,10000,1,0.0,uniform
qlearning_balancer[qlearn],0.0987,0.8393562461433736,23.628442804511973,irm,10,1000,10000,1,0.0,uniform
qlearning_balancer[lru],0.1986,0.8425651091952144,23.377075526278247,irm,10,1000,10000,1,0.0,uniform
qlearning_balancer[oracle],0.1414,0.8412860585204034,23.477517109567305,irm,10,1000,10000,1,0.0,uniform
qlearning_balancer[nocache],0.0,0.8468316520712802,23.039602347113426,irm,10,1000,10000,1,0.0,uniform
Optimal_QLRU,0.0996,0.9973348804125939,2.95919837327267,irm,10,1000,10000,4,0.0,uniform
qlearning_balancer[qlearn],0.0791,0.8862804961018216,19.707787985336356,irm,10,1000,10000,4,0.0,uniform
qlearning_balancer[lru],0.1937,0.8924434920757319,19.144886556761367,irm,10,1000,10000,4,0.0,uniform
qlearning_balancer[oracle],0.1363,0.8514191003673075,22.67242044514528,irm,10,1000,10000,4,0.0,uniform
qlearning_balancer[nocache],0.0,0.8855488967353672,19.773713825411214,irm,10,1000,10000,4,0.0,uniform
Optimal_QLRU,0.0901,0.9972429884646827,3.0098280494899647,irm,10,1000,10000,7,0.0,uniform
qlearning_balancer[qlearn],0.0635,0.8927427044274248,19.11720252136236,irm,10,1000,10000,7,0.0,uniform
qlearning_balancer[lru],0.1971,0.8713496513350143,21.019067389131877,irm,10,1000,10000,7,0.0,uniform
qlearning_balancer[oracle],0.1436,0.8627883010082675,21.74158226169848,irm,10,1000,10000,7,0.0,uniform
qlearning_balancer[nocache],0.0,0.8931140056858453,19.082801315520218,irm,10,1000,10000,7,0.0,uniform
Optimal_QLRU,0.0921,0.9969855270123771,3.1473625078276353,irm,10,1000,10000,3,0.0,uniform
qlearning_balancer[qlearn],0.1177,0.9053947529208374,17.913429928806675,irm,10,1000,10000,3,0.0,uniform
qlearning_balancer[lru],0.2045,0.859238574942983,22.03555309034194,irm,10,1000,10000,3,0.0,uniform
qlearning_balancer[oracle],0.1398,0.8569798100566647,22.220999492266365,irm,10,1000,10000,3,0.0,uniform
qlearning_balancer[nocache],0.0,0.9162664363762222,16.82009436803386,irm,10,1000,10000,3,0.0,uniform
Optimal_QLRU,0.085,0.9953986183728073,3.8895591639082077,irm,10,1000,10000,9,0.0,uniform
qlearning_balancer[qlearn],0.1504,0.9176133398820857,16.680275489589985,irm,10,1000,10000,9,0.0,uniform
qlearning_balancer[lru],0.1919,0.909922371174561,17.465372557038396,irm,10,1000,10000,9,0.0,uniform
qlearning_balancer[oracle],0.1317,0.9217260589603664,16.246764780948798,irm,10,1000,10000,9,0.0,uniform
qlearning_balancer[nocache],0.0,0.9365540904773754,14.589067965247812,irm,10,1000,10000,9,0.0,uniform
Optimal_QLRU,0.0762,0.9984063991119936,2.287851490860566,irm,10,1000,10000,10,0.0,uniform
qlearning_balancer[qlearn],0.181,0.8204425930836039,25.071071343360817,irm,10,1000,10000,10,0.0,uniform
qlearning_balancer[lru],0.1968,0.8543774536690039,22.433149371550424,irm,10,1000,10000,10,0.0,uniform
qlearning_balancer[oracle],0.142,0.8572665658259282,22.197524667814214,irm,10,1000,10000,10,0.0,uniform
qlearning_balancer[nocache],0.0,0.8732822648254442,20.85317162537544,irm,10,1000,10000,10,0.0,uniform
